fid,name,system,sign,price,horizon,window,slice,n,n_eff,ic,lo,hi,signed_ic,sign_ok,ci_excludes_0,status
R101,Funding 30d mean (BitMEX XBTUSD),regime,-1,cm,180,dev,full,2214,12.3,-0.0139,-0.2261,0.1441,0.0139,True,False,ok
R101,Funding 30d mean (BitMEX XBTUSD),regime,-1,cm,180,dev,ex_2020-03_2022-01,1332,7.4,,,,,,,insufficient
R101,Funding 30d mean (BitMEX XBTUSD),regime,-1,cm,180,dev,ex_2017,1669,9.3,-0.0651,-0.363,0.1508,0.0651,True,False,ok
R101,Funding 30d mean (BitMEX XBTUSD),regime,-1,cm,180,dev,since_2022,185,1.0,,,,,,,insufficient
R101,Funding 30d mean (BitMEX XBTUSD),regime,-1,cm,180,holdout,full,1150,6.4,,,,,,,insufficient
R101,Funding 30d mean (BitMEX XBTUSD),regime,-1,cm,365,dev,full,2029,5.6,,,,,,,insufficient
R101,Funding 30d mean (BitMEX XBTUSD),regime,-1,cm,365,dev,ex_2020-03_2022-01,993,2.7,,,,,,,insufficient
R101,Funding 30d mean (BitMEX XBTUSD),regime,-1,cm,365,dev,ex_2017,1461,4.0,,,,,,,insufficient
R101,Funding 30d mean (BitMEX XBTUSD),regime,-1,cm,365,dev,since_2022,0,0.0,,,,,,,insufficient
R101,Funding 30d mean (BitMEX XBTUSD),regime,-1,cm,365,holdout,full,965,2.6,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,bv,1,dev,full,821,821.0,-0.0674,-0.1157,-0.002,0.0674,True,True,ok
R102,OI USD / market cap 30d mean,regime,-1,bv,1,dev,ex_2020-03_2022-01,333,333.0,0.0035,-0.0693,0.0784,-0.0035,False,False,ok
R102,OI USD / market cap 30d mean,regime,-1,bv,1,dev,ex_2017,821,821.0,-0.0674,-0.1195,-0.0146,0.0674,True,True,ok
R102,OI USD / market cap 30d mean,regime,-1,bv,1,dev,since_2022,364,364.0,0.014,-0.0457,0.0879,-0.014,False,False,ok
R102,OI USD / market cap 30d mean,regime,-1,bv,1,holdout,full,1329,1329.0,-0.0185,-0.0637,0.022,0.0185,True,False,ok
R102,OI USD / market cap 30d mean,regime,-1,bv,7,dev,full,815,116.4,-0.1865,-0.3238,-0.0442,0.1865,True,True,ok
R102,OI USD / market cap 30d mean,regime,-1,bv,7,dev,ex_2020-03_2022-01,327,46.7,0.0344,-0.1953,0.2468,-0.0344,False,False,ok
R102,OI USD / market cap 30d mean,regime,-1,bv,7,dev,ex_2017,815,116.4,-0.1865,-0.3059,-0.0371,0.1865,True,True,ok
R102,OI USD / market cap 30d mean,regime,-1,bv,7,dev,since_2022,358,51.1,0.0351,-0.1869,0.2374,-0.0351,False,False,ok
R102,OI USD / market cap 30d mean,regime,-1,bv,7,holdout,full,1323,189.0,-0.0591,-0.1636,0.0273,0.0591,True,False,ok
R102,OI USD / market cap 30d mean,regime,-1,bv,30,dev,full,792,26.4,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,bv,30,dev,ex_2020-03_2022-01,304,10.1,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,bv,30,dev,ex_2017,792,26.4,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,bv,30,dev,since_2022,335,11.2,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,bv,30,holdout,full,1300,43.3,-0.0773,-0.2651,0.1337,0.0773,True,False,ok
R102,OI USD / market cap 30d mean,regime,-1,bv,90,dev,full,732,8.1,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,bv,90,dev,ex_2020-03_2022-01,244,2.7,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,bv,90,dev,ex_2017,732,8.1,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,bv,90,dev,since_2022,275,3.1,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,bv,90,holdout,full,1240,13.8,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,bv,180,dev,full,642,3.6,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,bv,180,dev,ex_2020-03_2022-01,154,0.9,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,bv,180,dev,ex_2017,642,3.6,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,bv,180,dev,since_2022,185,1.0,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,bv,180,holdout,full,1150,6.4,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,bv,365,dev,full,457,1.3,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,bv,365,dev,ex_2020-03_2022-01,0,0.0,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,bv,365,dev,ex_2017,457,1.3,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,bv,365,dev,since_2022,0,0.0,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,bv,365,holdout,full,965,2.6,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,cm,1,dev,full,821,821.0,-0.0705,-0.1292,-0.0161,0.0705,True,True,ok
R102,OI USD / market cap 30d mean,regime,-1,cm,1,dev,ex_2020-03_2022-01,333,333.0,-0.0075,-0.0796,0.067,0.0075,True,False,ok
R102,OI USD / market cap 30d mean,regime,-1,cm,1,dev,ex_2017,821,821.0,-0.0705,-0.1237,-0.0096,0.0705,True,True,ok
R102,OI USD / market cap 30d mean,regime,-1,cm,1,dev,since_2022,364,364.0,0.0013,-0.0635,0.0831,-0.0013,False,False,ok
R102,OI USD / market cap 30d mean,regime,-1,cm,1,holdout,full,1329,1329.0,-0.0191,-0.0616,0.031,0.0191,True,False,ok
R102,OI USD / market cap 30d mean,regime,-1,cm,7,dev,full,815,116.4,-0.1853,-0.3081,-0.044,0.1853,True,True,ok
R102,OI USD / market cap 30d mean,regime,-1,cm,7,dev,ex_2020-03_2022-01,327,46.7,0.0339,-0.1952,0.2582,-0.0339,False,False,ok
R102,OI USD / market cap 30d mean,regime,-1,cm,7,dev,ex_2017,815,116.4,-0.1853,-0.3231,-0.0422,0.1853,True,True,ok
R102,OI USD / market cap 30d mean,regime,-1,cm,7,dev,since_2022,358,51.1,0.0347,-0.17,0.1982,-0.0347,False,False,ok
R102,OI USD / market cap 30d mean,regime,-1,cm,7,holdout,full,1323,189.0,-0.0597,-0.1749,0.0446,0.0597,True,False,ok
R102,OI USD / market cap 30d mean,regime,-1,cm,30,dev,full,792,26.4,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,cm,30,dev,ex_2020-03_2022-01,304,10.1,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,cm,30,dev,ex_2017,792,26.4,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,cm,30,dev,since_2022,335,11.2,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,cm,30,holdout,full,1300,43.3,-0.077,-0.2725,0.1192,0.077,True,False,ok
R102,OI USD / market cap 30d mean,regime,-1,cm,90,dev,full,732,8.1,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,cm,90,dev,ex_2020-03_2022-01,244,2.7,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,cm,90,dev,ex_2017,732,8.1,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,cm,90,dev,since_2022,275,3.1,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,cm,90,holdout,full,1240,13.8,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,cm,180,dev,full,642,3.6,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,cm,180,dev,ex_2020-03_2022-01,154,0.9,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,cm,180,dev,ex_2017,642,3.6,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,cm,180,dev,since_2022,185,1.0,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,cm,180,holdout,full,1150,6.4,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,cm,365,dev,full,457,1.3,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,cm,365,dev,ex_2020-03_2022-01,0,0.0,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,cm,365,dev,ex_2017,457,1.3,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,cm,365,dev,since_2022,0,0.0,,,,,,,insufficient
R102,OI USD / market cap 30d mean,regime,-1,cm,365,holdout,full,965,2.6,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,bv,1,dev,full,821,821.0,-0.0412,-0.0952,0.0086,0.0412,True,False,ok
R103,OI contracts 30d change,regime,-1,bv,1,dev,ex_2020-03_2022-01,333,333.0,-0.0255,-0.0847,0.0342,0.0255,True,False,ok
R103,OI contracts 30d change,regime,-1,bv,1,dev,ex_2017,821,821.0,-0.0412,-0.0917,0.0084,0.0412,True,False,ok
R103,OI contracts 30d change,regime,-1,bv,1,dev,since_2022,364,364.0,-0.0494,-0.1163,0.0109,0.0494,True,False,ok
R103,OI contracts 30d change,regime,-1,bv,1,holdout,full,1329,1329.0,-0.0007,-0.0431,0.042,0.0007,True,False,ok
R103,OI contracts 30d change,regime,-1,bv,7,dev,full,815,116.4,-0.0569,-0.1597,0.0615,0.0569,True,False,ok
R103,OI contracts 30d change,regime,-1,bv,7,dev,ex_2020-03_2022-01,327,46.7,0.0391,-0.1422,0.1908,-0.0391,False,False,ok
R103,OI contracts 30d change,regime,-1,bv,7,dev,ex_2017,815,116.4,-0.0569,-0.1677,0.068,0.0569,True,False,ok
R103,OI contracts 30d change,regime,-1,bv,7,dev,since_2022,358,51.1,-0.0218,-0.1965,0.1534,0.0218,True,False,ok
R103,OI contracts 30d change,regime,-1,bv,7,holdout,full,1323,189.0,-0.0353,-0.1155,0.0565,0.0353,True,False,ok
R103,OI contracts 30d change,regime,-1,bv,30,dev,full,792,26.4,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,bv,30,dev,ex_2020-03_2022-01,304,10.1,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,bv,30,dev,ex_2017,792,26.4,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,bv,30,dev,since_2022,335,11.2,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,bv,30,holdout,full,1300,43.3,0.0143,-0.1471,0.1648,-0.0143,False,False,ok
R103,OI contracts 30d change,regime,-1,bv,90,dev,full,732,8.1,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,bv,90,dev,ex_2020-03_2022-01,244,2.7,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,bv,90,dev,ex_2017,732,8.1,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,bv,90,dev,since_2022,275,3.1,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,bv,90,holdout,full,1240,13.8,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,bv,180,dev,full,642,3.6,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,bv,180,dev,ex_2020-03_2022-01,154,0.9,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,bv,180,dev,ex_2017,642,3.6,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,bv,180,dev,since_2022,185,1.0,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,bv,180,holdout,full,1150,6.4,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,bv,365,dev,full,457,1.3,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,bv,365,dev,ex_2020-03_2022-01,0,0.0,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,bv,365,dev,ex_2017,457,1.3,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,bv,365,dev,since_2022,0,0.0,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,bv,365,holdout,full,965,2.6,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,cm,1,dev,full,821,821.0,-0.0438,-0.1012,0.0037,0.0438,True,False,ok
R103,OI contracts 30d change,regime,-1,cm,1,dev,ex_2020-03_2022-01,333,333.0,-0.0262,-0.0799,0.0429,0.0262,True,False,ok
R103,OI contracts 30d change,regime,-1,cm,1,dev,ex_2017,821,821.0,-0.0438,-0.0953,0.0014,0.0438,True,False,ok
R103,OI contracts 30d change,regime,-1,cm,1,dev,since_2022,364,364.0,-0.0482,-0.0982,0.0129,0.0482,True,False,ok
R103,OI contracts 30d change,regime,-1,cm,1,holdout,full,1329,1329.0,-0.0004,-0.0421,0.0402,0.0004,True,False,ok
R103,OI contracts 30d change,regime,-1,cm,7,dev,full,815,116.4,-0.0587,-0.1665,0.0619,0.0587,True,False,ok
R103,OI contracts 30d change,regime,-1,cm,7,dev,ex_2020-03_2022-01,327,46.7,0.0357,-0.1248,0.199,-0.0357,False,False,ok
R103,OI contracts 30d change,regime,-1,cm,7,dev,ex_2017,815,116.4,-0.0587,-0.1689,0.0601,0.0587,True,False,ok
R103,OI contracts 30d change,regime,-1,cm,7,dev,since_2022,358,51.1,-0.0246,-0.2047,0.1289,0.0246,True,False,ok
R103,OI contracts 30d change,regime,-1,cm,7,holdout,full,1323,189.0,-0.0362,-0.1313,0.0589,0.0362,True,False,ok
R103,OI contracts 30d change,regime,-1,cm,30,dev,full,792,26.4,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,cm,30,dev,ex_2020-03_2022-01,304,10.1,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,cm,30,dev,ex_2017,792,26.4,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,cm,30,dev,since_2022,335,11.2,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,cm,30,holdout,full,1300,43.3,0.014,-0.146,0.1783,-0.014,False,False,ok
R103,OI contracts 30d change,regime,-1,cm,90,dev,full,732,8.1,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,cm,90,dev,ex_2020-03_2022-01,244,2.7,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,cm,90,dev,ex_2017,732,8.1,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,cm,90,dev,since_2022,275,3.1,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,cm,90,holdout,full,1240,13.8,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,cm,180,dev,full,642,3.6,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,cm,180,dev,ex_2020-03_2022-01,154,0.9,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,cm,180,dev,ex_2017,642,3.6,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,cm,180,dev,since_2022,185,1.0,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,cm,180,holdout,full,1150,6.4,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,cm,365,dev,full,457,1.3,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,cm,365,dev,ex_2020-03_2022-01,0,0.0,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,cm,365,dev,ex_2017,457,1.3,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,cm,365,dev,since_2022,0,0.0,,,,,,,insufficient
R103,OI contracts 30d change,regime,-1,cm,365,holdout,full,965,2.6,,,,,,,insufficient
R104,DVOL level (regime),regime,1,bv,1,dev,full,647,647.0,0.0744,0.0269,0.1266,0.0744,True,True,ok
R104,DVOL level (regime),regime,1,bv,1,dev,ex_2020-03_2022-01,333,333.0,0.0831,0.0209,0.1582,0.0831,True,True,ok
R104,DVOL level (regime),regime,1,bv,1,dev,ex_2017,647,647.0,0.0744,0.0207,0.1274,0.0744,True,True,ok
R104,DVOL level (regime),regime,1,bv,1,dev,since_2022,364,364.0,0.0977,0.0379,0.1609,0.0977,True,True,ok
R104,DVOL level (regime),regime,1,bv,1,holdout,full,1329,1329.0,0.0313,0.0005,0.0658,0.0313,True,True,ok
R104,DVOL level (regime),regime,1,bv,7,dev,full,641,91.6,0.1362,0.0268,0.2543,0.1362,True,True,ok
R104,DVOL level (regime),regime,1,bv,7,dev,ex_2020-03_2022-01,327,46.7,0.2131,0.0722,0.3615,0.2131,True,True,ok
R104,DVOL level (regime),regime,1,bv,7,dev,ex_2017,641,91.6,0.1362,0.0031,0.2641,0.1362,True,True,ok
R104,DVOL level (regime),regime,1,bv,7,dev,since_2022,358,51.1,0.248,0.1173,0.3875,0.248,True,True,ok
R104,DVOL level (regime),regime,1,bv,7,holdout,full,1323,189.0,0.0843,-0.0061,0.1847,0.0843,True,False,ok
R104,DVOL level (regime),regime,1,bv,30,dev,full,618,20.6,,,,,,,insufficient
R104,DVOL level (regime),regime,1,bv,30,dev,ex_2020-03_2022-01,304,10.1,,,,,,,insufficient
R104,DVOL level (regime),regime,1,bv,30,dev,ex_2017,618,20.6,,,,,,,insufficient
R104,DVOL level (regime),regime,1,bv,30,dev,since_2022,335,11.2,,,,,,,insufficient
R104,DVOL level (regime),regime,1,bv,30,holdout,full,1300,43.3,0.077,-0.1164,0.2752,0.077,True,False,ok
R104,DVOL level (regime),regime,1,bv,90,dev,full,558,6.2,,,,,,,insufficient
R104,DVOL level (regime),regime,1,bv,90,dev,ex_2020-03_2022-01,244,2.7,,,,,,,insufficient
R104,DVOL level (regime),regime,1,bv,90,dev,ex_2017,558,6.2,,,,,,,insufficient
R104,DVOL level (regime),regime,1,bv,90,dev,since_2022,275,3.1,,,,,,,insufficient
R104,DVOL level (regime),regime,1,bv,90,holdout,full,1240,13.8,,,,,,,insufficient
R104,DVOL level (regime),regime,1,bv,180,dev,full,468,2.6,,,,,,,insufficient
R104,DVOL level (regime),regime,1,bv,180,dev,ex_2020-03_2022-01,154,0.9,,,,,,,insufficient
R104,DVOL level (regime),regime,1,bv,180,dev,ex_2017,468,2.6,,,,,,,insufficient
R104,DVOL level (regime),regime,1,bv,180,dev,since_2022,185,1.0,,,,,,,insufficient
R104,DVOL level (regime),regime,1,bv,180,holdout,full,1150,6.4,,,,,,,insufficient
R104,DVOL level (regime),regime,1,bv,365,dev,full,283,0.8,,,,,,,insufficient
R104,DVOL level (regime),regime,1,bv,365,dev,ex_2020-03_2022-01,0,0.0,,,,,,,insufficient
R104,DVOL level (regime),regime,1,bv,365,dev,ex_2017,283,0.8,,,,,,,insufficient
R104,DVOL level (regime),regime,1,bv,365,dev,since_2022,0,0.0,,,,,,,insufficient
R104,DVOL level (regime),regime,1,bv,365,holdout,full,965,2.6,,,,,,,insufficient
R104,DVOL level (regime),regime,1,cm,1,dev,full,647,647.0,0.0804,0.0214,0.1367,0.0804,True,True,ok
R104,DVOL level (regime),regime,1,cm,1,dev,ex_2020-03_2022-01,333,333.0,0.0906,0.0383,0.1609,0.0906,True,True,ok
R104,DVOL level (regime),regime,1,cm,1,dev,ex_2017,647,647.0,0.0804,0.0303,0.1431,0.0804,True,True,ok
R104,DVOL level (regime),regime,1,cm,1,dev,since_2022,364,364.0,0.1048,0.0471,0.1785,0.1048,True,True,ok
R104,DVOL level (regime),regime,1,cm,1,holdout,full,1329,1329.0,0.0317,-0.0004,0.0729,0.0317,True,False,ok
R104,DVOL level (regime),regime,1,cm,7,dev,full,641,91.6,0.1402,0.0077,0.2697,0.1402,True,True,ok
R104,DVOL level (regime),regime,1,cm,7,dev,ex_2020-03_2022-01,327,46.7,0.2175,0.1064,0.3603,0.2175,True,True,ok
R104,DVOL level (regime),regime,1,cm,7,dev,ex_2017,641,91.6,0.1402,-0.0015,0.2711,0.1402,True,False,ok
R104,DVOL level (regime),regime,1,cm,7,dev,since_2022,358,51.1,0.252,0.1304,0.3782,0.252,True,True,ok
R104,DVOL level (regime),regime,1,cm,7,holdout,full,1323,189.0,0.0832,-0.0168,0.1802,0.0832,True,False,ok
R104,DVOL level (regime),regime,1,cm,30,dev,full,618,20.6,,,,,,,insufficient
R104,DVOL level (regime),regime,1,cm,30,dev,ex_2020-03_2022-01,304,10.1,,,,,,,insufficient
R104,DVOL level (regime),regime,1,cm,30,dev,ex_2017,618,20.6,,,,,,,insufficient
R104,DVOL level (regime),regime,1,cm,30,dev,since_2022,335,11.2,,,,,,,insufficient
R104,DVOL level (regime),regime,1,cm,30,holdout,full,1300,43.3,0.0754,-0.1093,0.2461,0.0754,True,False,ok
R104,DVOL level (regime),regime,1,cm,90,dev,full,558,6.2,,,,,,,insufficient
R104,DVOL level (regime),regime,1,cm,90,dev,ex_2020-03_2022-01,244,2.7,,,,,,,insufficient
R104,DVOL level (regime),regime,1,cm,90,dev,ex_2017,558,6.2,,,,,,,insufficient
R104,DVOL level (regime),regime,1,cm,90,dev,since_2022,275,3.1,,,,,,,insufficient
R104,DVOL level (regime),regime,1,cm,90,holdout,full,1240,13.8,,,,,,,insufficient
R104,DVOL level (regime),regime,1,cm,180,dev,full,468,2.6,,,,,,,insufficient
R104,DVOL level (regime),regime,1,cm,180,dev,ex_2020-03_2022-01,154,0.9,,,,,,,insufficient
R104,DVOL level (regime),regime,1,cm,180,dev,ex_2017,468,2.6,,,,,,,insufficient
R104,DVOL level (regime),regime,1,cm,180,dev,since_2022,185,1.0,,,,,,,insufficient
R104,DVOL level (regime),regime,1,cm,180,holdout,full,1150,6.4,,,,,,,insufficient
R104,DVOL level (regime),regime,1,cm,365,dev,full,283,0.8,,,,,,,insufficient
R104,DVOL level (regime),regime,1,cm,365,dev,ex_2020-03_2022-01,0,0.0,,,,,,,insufficient
R104,DVOL level (regime),regime,1,cm,365,dev,ex_2017,283,0.8,,,,,,,insufficient
R104,DVOL level (regime),regime,1,cm,365,dev,since_2022,0,0.0,,,,,,,insufficient
R104,DVOL level (regime),regime,1,cm,365,holdout,full,965,2.6,,,,,,,insufficient
R105,Coinbase premium 30d mean,regime,1,bv,1,dev,full,1962,1962.0,0.0424,0.0118,0.077,0.0424,True,True,ok
R105,Coinbase premium 30d mean,regime,1,bv,1,dev,ex_2020-03_2022-01,1259,1259.0,0.056,0.0055,0.0962,0.056,True,True,ok
R105,Coinbase premium 30d mean,regime,1,bv,1,dev,ex_2017,1825,1825.0,0.0252,-0.0093,0.0542,0.0252,True,False,ok
R105,Coinbase premium 30d mean,regime,1,bv,1,dev,since_2022,364,364.0,-0.0098,-0.0848,0.0681,-0.0098,False,False,ok
R105,Coinbase premium 30d mean,regime,1,bv,1,holdout,full,1329,1329.0,0.0564,0.0225,0.0957,0.0564,True,True,ok
R105,Coinbase premium 30d mean,regime,1,bv,7,dev,full,1956,279.4,0.1187,0.0266,0.2212,0.1187,True,True,ok
R105,Coinbase premium 30d mean,regime,1,bv,7,dev,ex_2020-03_2022-01,1247,178.1,0.1136,-0.0053,0.228,0.1136,True,False,ok
R105,Coinbase premium 30d mean,regime,1,bv,7,dev,ex_2017,1819,259.9,0.0736,-0.0258,0.154,0.0736,True,False,ok
R105,Coinbase premium 30d mean,regime,1,bv,7,dev,since_2022,358,51.1,-0.0459,-0.2436,0.1378,-0.0459,False,False,ok
R105,Coinbase premium 30d mean,regime,1,bv,7,holdout,full,1323,189.0,0.1243,0.0246,0.2082,0.1243,True,True,ok
R105,Coinbase premium 30d mean,regime,1,bv,30,dev,full,1933,64.4,0.1963,0.0325,0.3737,0.1963,True,True,ok
R105,Coinbase premium 30d mean,regime,1,bv,30,dev,ex_2020-03_2022-01,1201,40.0,0.2113,-0.0181,0.4188,0.2113,True,False,ok
R105,Coinbase premium 30d mean,regime,1,bv,30,dev,ex_2017,1796,59.9,0.147,-0.0241,0.3068,0.147,True,False,ok
R105,Coinbase premium 30d mean,regime,1,bv,30,dev,since_2022,335,11.2,,,,,,,insufficient
R105,Coinbase premium 30d mean,regime,1,bv,30,holdout,full,1300,43.3,0.1195,-0.0601,0.2716,0.1195,True,False,ok
R105,Coinbase premium 30d mean,regime,1,bv,90,dev,full,1873,20.8,,,,,,,insufficient
R105,Coinbase premium 30d mean,regime,1,bv,90,dev,ex_2020-03_2022-01,1081,12.0,,,,,,,insufficient
R105,Coinbase premium 30d mean,regime,1,bv,90,dev,ex_2017,1736,19.3,,,,,,,insufficient
R105,Coinbase premium 30d mean,regime,1,bv,90,dev,since_2022,275,3.1,,,,,,,insufficient
R105,Coinbase premium 30d mean,regime,1,bv,90,holdout,full,1240,13.8,,,,,,,insufficient
R105,Coinbase premium 30d mean,regime,1,bv,180,dev,full,1783,9.9,0.3714,0.0787,0.596,0.3714,True,True,ok
R105,Coinbase premium 30d mean,regime,1,bv,180,dev,ex_2020-03_2022-01,901,5.0,,,,,,,insufficient
R105,Coinbase premium 30d mean,regime,1,bv,180,dev,ex_2017,1646,9.1,0.4103,0.0649,0.5888,0.4103,True,True,ok
R105,Coinbase premium 30d mean,regime,1,bv,180,dev,since_2022,185,1.0,,,,,,,insufficient
R105,Coinbase premium 30d mean,regime,1,bv,180,holdout,full,1150,6.4,,,,,,,insufficient
R105,Coinbase premium 30d mean,regime,1,bv,365,dev,full,1598,4.4,,,,,,,insufficient
R105,Coinbase premium 30d mean,regime,1,bv,365,dev,ex_2020-03_2022-01,562,1.5,,,,,,,insufficient
R105,Coinbase premium 30d mean,regime,1,bv,365,dev,ex_2017,1461,4.0,,,,,,,insufficient
R105,Coinbase premium 30d mean,regime,1,bv,365,dev,since_2022,0,0.0,,,,,,,insufficient
R105,Coinbase premium 30d mean,regime,1,bv,365,holdout,full,965,2.6,,,,,,,insufficient
R105,Coinbase premium 30d mean,regime,1,cm,1,dev,full,2692,2692.0,0.0598,0.027,0.0896,0.0598,True,True,ok
R105,Coinbase premium 30d mean,regime,1,cm,1,dev,ex_2020-03_2022-01,1989,1989.0,0.0812,0.0361,0.1152,0.0812,True,True,ok
R105,Coinbase premium 30d mean,regime,1,cm,1,dev,ex_2017,2326,2326.0,0.0328,-0.003,0.0614,0.0328,True,False,ok
R105,Coinbase premium 30d mean,regime,1,cm,1,dev,since_2022,364,364.0,-0.0171,-0.0859,0.0675,-0.0171,False,False,ok
R105,Coinbase premium 30d mean,regime,1,cm,1,holdout,full,1329,1329.0,0.0546,0.016,0.0949,0.0546,True,True,ok
R105,Coinbase premium 30d mean,regime,1,cm,7,dev,full,2686,383.7,0.1373,0.0591,0.2039,0.1373,True,True,ok
R105,Coinbase premium 30d mean,regime,1,cm,7,dev,ex_2020-03_2022-01,1977,282.4,0.157,0.0642,0.2345,0.157,True,True,ok
R105,Coinbase premium 30d mean,regime,1,cm,7,dev,ex_2017,2314,330.6,0.0991,0.0083,0.1791,0.0991,True,True,ok
R105,Coinbase premium 30d mean,regime,1,cm,7,dev,since_2022,358,51.1,-0.046,-0.2772,0.1506,-0.046,False,False,ok
R105,Coinbase premium 30d mean,regime,1,cm,7,holdout,full,1323,189.0,0.1239,0.0378,0.2027,0.1239,True,True,ok
R105,Coinbase premium 30d mean,regime,1,cm,30,dev,full,2663,88.8,0.2349,0.0961,0.3527,0.2349,True,True,ok
